lmatch,player_num,gmatch,text,OFF
312,8,124667,retarded nyx,OFF
312,7,124667,?,NOT
312,4,124667,hope u enjoy the game,NOT
312,7,124667,r u braindamaged or what i'm carry u fcking retard every single second playing with u is giving me cancer,OFF
312,5,124667,nyx zuando game,NOT
312,8,124667,Report pls,OFF
312,7,124667,GG invo retard player,OFF
312,4,124667,por isso que ela nao vai voltar pra voce erport venom,NOT
312,7,124667,aUUUUUUUUUUUU,NOT
312,5,124667,inda bem que voce tem time,NOT
312,7,124667,vai cry,OFF
312,0,124667,:(,NOT
312,5,124667,4 gank meu time nem ward tem,NOT
312,0,124667,gg pudge,NOT
312,4,124667,reporta esse bando de macaco aqui do meu time por favor,OFF
312,7,124667,MAE EU SINTO MUITO MAS EU TIVE QUE IR AUUUUU,NOT
312,4,124667,OPA reporta meu tony por favor,OFF
312,7,124667,lula eu te amo,NOT
312,4,124667,lula ladrao <3,NOT
312,7,124667,:?,NOT
312,5,124667,ez team,OFF
312,0,124667,ez lemes,OFF
312,4,124667,report venom pls macaco,OFF
314,6,296931,GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGWPWPWPWPWPWPWPWPWPWPWPWP GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG,NOT
314,7,296931,ggg ETO GG,NOT
316,1,165809,?,NOT
316,0,165809,ETA CAMBECK SYCHKI TYPA 2 SHARIKA,NOT
316,9,165809,ti dolbaeb ?,NOT
316,0,165809,BATYA TVOI DOLBAEB,NOT
316,9,165809,sosi priemnyi,NOT
316,0,165809,ti eblanm? chto ti pisheh? osmisli frazy eblan AHAHAHAH,NOT
316,5,165809,:D,NOT
316,0,165809,vse vse ne lezy 3 sharikla,NOT
316,9,165809,ez,OFF
316,0,165809,xede,NOT
317,5,5022,you guys like bastard we just want to throw this shit  lucky bastard dota suckass,OFF
317,7,5022,wtf dota,NOT
317,1,5022,WTF,NOT
317,0,5022,ggwp,NOT
317,2,5022,ez mid,OFF
317,5,5022,dude wtf,NOT
317,0,5022,ggwp,NOT
317,1,5022,HAAH,NOT
317,3,5022,GG ola,NOT
318,5,140406,yo grats on 6k,NOT
318,0,140406,ty sir,NOT
318,5,140406,yo 2k16 called it wants its cheese and 6k back,NOT
318,3,140406,y= wat,NOT
318,5,140406,very interesting gameplay,NOT
318,3,140406,rofl,NOT
318,5,140406,rofl,NOT
318,0,140406,def,NOT
318,5,140406,ok,NOT
318,0,140406,Ay,NOT
318,9,140406,yoyo,NOT
318,3,140406,gg GEGE,NOT
318,0,140406,gg,NOT
318,3,140406,xD,NOT
319,8,103825,Aha SAd XD,NOT
319,2,103825,GG,NOT
319,1,103825,gege kids,OFF
319,8,103825,Aha Dagon 5 ahah,NOT
319,7,103825,Def for what,NOT
319,0,103825,am ill get fat And carry us,NOT
319,8,103825,Ahaha,NOT
319,7,103825,nice we will wait,NOT
319,9,103825,GGWP,NOT
319,4,103825,idiot invoker ever reported,OFF
320,9,271333,xd,NOT
320,3,271333,:DD,NOT
320,9,271333,pudge s griefing,NOT
320,7,271333,fags,OFF
320,4,271333,gg retard invo,OFF
320,9,271333,cool w ,NOT
320,7,271333,gg,NOT
320,9,271333,i m a god btw,NOT
321,6,76879,?,NOT
321,7,76879,?,NOT
321,4,76879,xD end pls ,OFF
321,3,76879,gg report fv,OFF
322,7,103879,focusing on single lane lost that game for you,NOT
322,9,103879,++,NOT
322,8,103879,gg wp,NOT
323,9,11112,gg,NOT
323,8,11112,OPS,NOT
323,5,11112,oops,NOT
323,9,11112,man get out on my fucking lane,NOT
323,1,11112,don't pick tinker.,NOT
323,9,11112,for what ganking me  for now? you know if i have bot you cant do shit anymore?,OFF
323,4,11112,what?,NOT
323,1,11112,That sentence makes about as much sense as your hero.,NOT
323,8,11112,just report him ty,OFF
323,0,11112,gg,NOT
325,5,210241,NIC,NOT
326,6,340016, another cancer gaming guys,OFF
326,0,340016,hahhaha alche support?,NOT
326,6,340016,no supp at all,NOT
326,0,340016,or alche report? haahah,OFF
326,8,340016,acinet support ? and high gpm ?,NOT
326,0,340016,ahhha,NOT
326,8,340016,really ?,NOT
326,2,340016,wow ancient? l K,NOT
326,8,340016,legend lord,NOT
326,2,340016,K,NOT
326,0,340016,hahahah,NOT
326,7,340016,sad,NOT
326,3,340016,haha,NOT
326,6,340016,ez jugg,OFF
326,0,340016,haha hhah aw,NOT
326,8,340016,?,NOT
326,0,340016,hahah,NOT
326,2,340016,gg,NOT
326,0,340016,hah hha haha then?,NOT
326,3,340016,hahhaa cb,NOT
326,2,340016,ancient,NOT
326,5,340016,ANCIENT 0 ,NOT
326,0,340016,hahah,NOT
326,5,340016,acting like DIVINE jeez,NOT
326,8,340016,NO ITEM JUGG WTF,NOT
326,5,340016,0-3 you're WTF,OFF
326,8,340016,NONEED KILL ,NOT
326,5,340016,ANCIENT JESUS,NOT
326,8,340016,I NEED ITEM,NOT
326,0,340016,hahah,NOT
326,8,340016,AHAHAHAH,NOT
326,5,340016,ANCIENT..,NOT
326,8,340016,I NEED ITEM NO NEED KILL FOR WIN|,NOT
326,0,340016,lol we the same 4k duide,NOT
326,5,340016,he  ANCIENT ANCIENT FAIL,OFF
326,2,340016,Sad,NOT
326,0,340016,haha,NOT
326,5,340016,SAD,NOT
326,0,340016,ancient pareho lamng tayo 4k bobo medal lanmg yan,NOT
326,5,340016,ANCIENT DAW SYA ,NOT
326,0,340016,bobo,NOT
326,8,340016,wow,NOT
326,5,340016,MATAAS DAW GPM NYA HAHAHA,NOT
326,8,340016,no dus how to kill 2 idiot,OFF
326,5,340016,blame your idiotness..,OFF
326,0,340016,hah haha,NOT
326,5,340016,HAHAHA,NOT
326,0,340016,hah,NOT
326,5,340016,haha pota bobo din tong gagong to e,NOT
326,0,340016,SS haha takbo boyt haha,NOT
326,8,340016,ahzhaha,NOT
326,5,340016,ANCIENT ALCHE,NOT
326,0,340016,di naman kayo bobo,NOT
326,5,340016,kausapin mo alche wag kame,NOT
326,0,340016,hah,NOT
326,5,340016,haha,NOT
326,8,340016,SEE IDIOT JUGG NO ITEM ,OFF
326,5,340016,?,NOT
326,8,340016,SAFE LANE,NOT
326,5,340016,HAHAHA,NOT
326,0,340016,end na namin ha?,OFF
326,5,340016,IS THERE SAFE LANE? NEUTRAL ALCHE retard no item HAHA,OFF
326,0,340016,haha,NOT
326,2,340016,im sacerd scared wow ancient BB,NOT
326,0,340016,Sss,NOT
326,2,340016,first pick Infuckingjoker more,NOT
326,0,340016,hnahah,NOT
326,8,340016,NO DUS AND SS,NOT
326,0,340016,hahah,NOT
326,2,340016,Gg fuck u,OFF
326,0,340016,haha hahaha wow,NOT
326,2,340016,die,OFF
326,0,340016,hahhahah,NOT
326,2,340016,lul bkb,NOT
326,0,340016,hahaha hahaha cumnback hahaha butaw,NOT
326,2,340016,gg always me u fucking cunt,OFF
326,0,340016,hahaha,NOT
326,8,340016,AHAHAHA,NOT
326,0,340016,soccewr hahaha LOL hahh,NOT
326,6,340016,bonus round,NOT
326,0,340016,hahaha haha,NOT
326,2,340016,u win this game,NOT
326,0,340016,jajahah,NOT
326,8,340016,LA LA LA LA,NOT
326,6,340016,ahaha,NOT
326,2,340016,OMG THROW GAMIONG,OFF
326,8,340016,JAJAJA|,NOT
326,5,340016,HAHA gg,NOT
326,2,340016,FUCJAZSDIOFCHASNDF THIS BLOOD nO BRAIN DOING DEWARDX,OFF
326,8,340016,BB ?,NOT
326,5,340016,HAHA HE'S GOOD HE'S GOOD good at early.. well knowingly we're lategamers you still played this game for too long AND THIS ALCHE TOXIC AS FUCK,OFF
326,6,340016,ahah,NOT
326,8,340016,END NOW ?,OFF
326,5,340016,end nyo na ha?  hahaha,OFF
326,8,340016,RUPTURE ME,NOT
326,5,340016,HAHAHA RUN,NOT
326,8,340016,LS 1 vs 1 RUPTURE,NOT
326,2,340016,End end idiot team throw supp,OFF
326,8,340016,COME LS,NOT
326,6,340016,ourturn ?,NOT
326,8,340016,1 vs 1,NOT
326,5,340016,RUPT ME AGAIN BITCH HAHAHA,OFF
326,7,340016,Where ls,NOT
326,9,340016,when TT comes in 1st,NOT
326,5,340016,OMG GG BITCH ALCHE PLAY ALONE LOSE ALONE no bb fuck this team,OFF
326,8,340016,BB BB,NOT
326,2,340016,NO BB,NOT
326,0,340016,hahaha,NOT
326,2,340016,fuck this team,OFF
326,8,340016,I SPLIT PUSH,NOT
326,9,340016,kinilig kayo?,NOT
326,0,340016,haahahwe no bb,NOT
326,9,340016,akala nyo mananalo kayo?,NOT
326,0,340016,hahhahha,NOT
326,9,340016,hahha,NOT
326,0,340016,NBBN,NOT
326,2,340016,Ggwp,NOT
326,6,340016,gg,NOT
326,2,340016,Gg,NOT
326,5,340016,HAHAHA,NOT
326,0,340016,hahaha,NOT
326,8,340016,TALK LS ? WHAT NOW,NOT
326,0,340016,LO(L,NOT
326,8,340016,OO,NOT
326,0,340016,bobo ka parin,NOT
326,6,340016,di nmn kayo bobo no ?,NOT
326,8,340016,OOOOO,NOT
326,9,340016,?,NOT
326,8,340016,OOOOO WHAT NOW,NOT
326,9,340016,what happened?,NOT
326,5,340016,hahahaha,NOT
326,8,340016,WHY SILENT,NOT
326,2,340016,end end,OFF
326,5,340016,DI KAMI BOBO IKAW YUN LS HAHAHA,NOT
326,0,340016,hahhahahahah,NOT
326,5,340016,HAHAHAHA gg wp still toxic alche,NOT
326,2,340016,Ez,OFF
326,8,340016,OOO,NOT
326,9,340016,patawa,NOT
326,0,340016,lol tinker hahahah,NOT
326,2,340016,putang ina throw gaming,NOT
326,8,340016,SEE THE TOWER VICTORY,NOT
326,5,340016,ALCHE NOOB hahaha,OFF
326,1,340016,noob tinker,OFF
326,0,340016,hahahahahah,NOT
326,5,340016,hahaha,NOT
326,1,340016,throwing tinker,OFF
326,0,340016,p[ota laftriup,NOT
326,6,340016,gg,NOT
326,5,340016,|hahahahaha gg ,NOT
327,6,333814,",.o lol suck touch sniper no fucking shrapel? gg gg this team",OFF
327,2,333814,ur bad Ez,OFF
327,6,333814,hardly,NOT
327,0,333814,tiny solo top with no pulls? ur bad,OFF
327,6,333814,gg wp fuck this team sniper no shrapnel is gg woulda killed mid,OFF
327,2,333814,ur gg Idiot,OFF
327,6,333814,fuck u scrub u didnt do anything other thna pick a vs ez,OFF
327,2,333814,I AM SCRUB,OFF
327,6,333814,LOL SNIPER NO AUTOATTACK SNIPER HIT HEROS FUCKING SCRUB,OFF
327,2,333814,FUCK,NOT
327,6,333814,report this sniper,OFF
327,2,333814,FUCKING REPORTED,OFF
327,0,333814,eh are you allchatting,NOT
327,6,333814,yes its dota u new?,NOT
327,2,333814,County buildings on my ass,NOT
327,0,333814,and think we're not reporting you?,OFF
327,2,333814,tryina take my food stamps away Nigga you goin fear me if you don't fear no one else Damn,OFF
327,6,333814,never seen allchat before?,NOT
327,2,333814,; high,NOT
327,6,333814,that was warded,NOT
327,4,333814,passive pike,NOT
327,7,333814,cd,NOT
327,6,333814,ez,OFF
327,4,333814,why u running,NOT
327,7,333814,why arent you  lmao,NOT
327,4,333814,no need to,NOT
327,6,333814,coulda been very diff if we got that gank mid on dusa,NOT
327,1,333814,Ya,NOT
327,6,333814,but alas no shrapenl,NOT
327,2,333814,Thats true,NOT
327,4,333814,still the same,NOT
327,6,333814,who doesnt build shrap? like wtf,NOT
327,7,333814,guys we lost because i didnt skill shrapnel lvl 2 ,NOT
327,6,333814,3,NOT
327,7,333814,gg,NOT
327,6,333814,level 3 and yeh,NOT
327,4,333814,lol,NOT
327,2,333814,Gg,NOT
327,1,333814,gg,NOT
332,6,168308,NA NAHUI ))),NOT
332,7,168308,",",NOT
332,4,168308,gg,NOT
333,5,73286,gg?,NOT
333,3,73286,gg,NOT
333,4,73286,clock mid is a thing?,NOT
333,5,73286,sd mid?,NOT
333,4,73286,clock lol,NOT
333,5,73286,Off click ty sd,NOT
333,4,73286,ty,NOT
334,3,245223,glhf,NOT
334,9,245223,ggwp,NOT
334,3,245223,gg,NOT
336,0,62225,gl hf,NOT
338,9,22592,AULOH HUAKBAR,NOT
338,1,22592,iyak2,NOT
338,0,22592,hidup mahasiswa,NOT
338,6,22592,iyak' iyak' iyak' iyak',NOT
338,8,22592,ez yah ez ngentot,OFF
338,0,22592,busett,NOT
338,1,22592,oce beb,NOT
338,0,22592,keras,NOT
338,8,22592,iya lah,NOT
338,1,22592,Serius bet,NOT
338,5,22592,gausah mid,NOT
338,2,22592,sini-sini bang,NOT
338,8,22592,midd lo di bully,NOT
338,5,22592,abis mid ngutan mulu,NOT
338,8,22592,goblok,NOT
338,9,22592,ga teriak auloh huakabar,NOT
338,2,22592,mana yuang jago,NOT
338,8,22592,midd ga di jagain,NOT
338,9,22592,jadi kalah kan,NOT
338,8,22592,ngakak,NOT
338,9,22592,makanya soleha,NOT
338,1,22592,oceeeeeeeeeeeeeeeeeeeeeee,NOT
338,9,22592,Klo soleh mah menang,NOT
338,8,22592,makany sholat,NOT
338,1,22592,ngapin,NOT
338,8,22592,audog akbar,NOT
338,1,22592,Ngapain,NOT
338,8,22592,ya itu kan rutinitas lu tiko,NOT
338,1,22592,are you my mom So tau bet,OFF
338,8,22592,sok inggris,NOT
338,5,22592,sok tau,NOT
338,8,22592,anak kampung kampung warnet aja,NOT
338,5,22592,kek emak lu pernah nanya lu coli ato kaga aja,NOT
338,2,22592,pernahj coli sama emak lu,NOT
338,1,22592,ga ada hubungannya gob;ok,NOT
338,8,22592,nih gua poor yah alcheny,NOT
338,6,22592,udh  ngapain deff,NOT
338,8,22592,barangny sedih amat,NOT
338,6,22592,kasian gw liatnya,NOT
338,8,22592,400 gpm lol,NOT
338,2,22592,mana yang jago Kok mati,NOT
338,6,22592,copo ,NOT
338,8,22592,?,NOT
340,7,11905,hi hf ^_^,NOT
340,5,11905,?????,NOT
340,8,11905,.d,NOT
340,1,11905,),NOT
340,7,11905,gg,NOT
340,3,11905,nice bb naaga,NOT
340,0,11905,:)))))) :))))))))))))))))))),NOT
340,3,11905,)),NOT
342,8,7337,))))))))))))))),NOT
342,6,7337,minus jepa,NOT
342,9,7337,)),NOT
342,0,7337,wp,NOT
342,6,7337,gg ez,OFF
342,8,7337,ez,OFF
342,6,7337,ez mid,OFF
343,1,22951,gl hf gg wp gl hf next,NOT
343,4,22951,gg,NOT
344,8,248850,ok nc play trying to ks,NOT
344,7,248850,greedy willow,NOT
344,0,248850,ME? HBU,NOT
344,7,248850,i killed two cores  you would have lived if u just ran instead of hitting me,NOT
344,0,248850,WELL W/E  U DIED ,NOT
344,9,248850,ez game. :),OFF
344,7,248850,willow mid isnt good fam play her as a support,NOT
344,1,248850,I don't think my team speaks english,OFF
344,7,248850,why does sniper have silved edge instead of bkb/linkens,NOT
344,9,248850,ez free farming Sniper...,OFF
344,7,248850,dont understand the hard on snipers in this mmr have for invis,NOT
344,1,248850,guys,NOT
344,0,248850,techies is the HC ,NOT
344,7,248850,lol at omni carrying sniper,NOT
344,9,248850,yes.,NOT
344,1,248850,lol at techies carrying sf,NOT
344,9,248850,i just want to finish faster,OFF
344,0,248850,lol Im dead techies cunt go back to ur base and plant ur bombs,OFF
344,7,248850,i have the most kills onthe team lol,NOT
344,0,248850,ur not welcome here,OFF
344,4,248850,u got the biggest boobs on the team too,OFF
344,7,248850,cant do anything against sniper high ground with a pocket omni hilarious how u can be dogshit the whole game as sniper until u have to def hgih ground and then all u have to do is afk a cli,OFF
344,1,248850,edgyyyyy,NOT
344,9,248850,oh shit how did I tp into you guys,NOT
344,0,248850,WHY IS THIS GAME SO SLOW,NOT
344,1,248850,Because 3ks can't end a game in their window so everyone gets 6 slotted,NOT
344,9,248850,I am trying to get it faster,OFF
344,0,248850,how many bombs do u have,NOT
344,7,248850,we stopped warding at like 35 mins so we couldnt push hg then resumed once it became clear we couldnt push high ground without wardas,NOT
344,0,248850,i wanna sleep i wnna sleep,NOT
344,9,248850,go ahead,NOT
344,0,248850,imma sleep deprived dick deprived college student tecies mvp hahahahahaha shiet,OFF
344,9,248850,gg wp,NOT
344,0,248850,omg techies won sniper,NOT
344,9,248850,well Sniper.,NOT
344,0,248850,dis game is weird,NOT
344,9,248850,"ye, my team didnt listen to me.",NOT
344,1,248850,Same,NOT
344,9,248850,I told them just sentry and ward top..then go top.. why do we need a fking MEGA?,OFF
344,0,248850,gosh everyone is acarry u know wat one day pudge gonna reach 10000hp and we win,NOT
344,9,248850,"I beat a 9998 hp Pudge. just 2 heart, ez",OFF
344,0,248850,i hate dota im so uninstalin it,NOT
344,1,248850,?,NOT
344,0,248850,wait i dont have bb,NOT
344,7,248850,lol what,NOT
344,0,248850,i need 1000 for bb oh god techies,NOT
344,1,248850,?,NOT
344,0,248850,wtf?,NOT
344,7,248850,idk,NOT
344,9,248850,gg,NOT
344,0,248850,GG???,NOT
344,7,248850,venge wanted to go carry,NOT
344,0,248850,OH GOD ,NOT
344,7,248850,instead of support,NOT
344,0,248850,OH GOD OH GOD,NOT
344,3,248850,LOL,NOT
344,0,248850,OH GOD,NOT
344,4,248850,HAHHAHAAH,NOT
344,0,248850,OH GOD,NOT
344,2,248850,hahah,NOT
344,0,248850,OH GOD,NOT
344,1,248850,I hate you all,OFF
344,7,248850,fucking hilariosu shit,NOT
344,6,248850,gg,NOT
347,2,96263,f9,NOT
347,8,96263,ebalo zavali,NOT
347,0,96263,?,NOT
347,4,96263,ez,OFF
348,0,177924,+,NOT
348,9,177924,haha,NOT
348,0,177924,f[f[[f,OFF
348,9,177924,lol haha,NOT
348,4,177924,+++ :D,NOT
348,0,177924,)),NOT
348,9,177924,haha,NOT
348,0,177924,200,NOT
348,9,177924, - 12,NOT
348,0,177924,),NOT
348,9,177924,26,NOT
348,0,177924,)),NOT
349,7,18286,))))))))),NOT
351,9,64316,maxea invi el bounty y no tiene primera,NOT
351,7,64316,jjajaj jaja 4 5 abajo tmr no pueden ir a matar al anti tmr pueden ir a matar al anti por que joden aca buenno el anti hara el dota esta fre,NOT
352,1,117677,1 minute,NOT
352,5,117677,0 10 ,NOT
352,0,117677,why pause ???,NOT
352,1,117677,XD,NOT
352,7,117677,gg wp,NOT
355,1,148404,bpb ez $(,OFF
356,0,253336, gl  hf  fun,NOT
356,3,253336,tnx ez,OFF
356,0,253336,ez,OFF
356,3,253336,tnx for rune die and dont touch me ever again bye bitches aer u even trying>,OFF
356,0,253336,gg,NOT
356,3,253336,dont even try to do Roshan You just wasted Dust vagina fury!,OFF
356,0,253336,im  coming,NOT
356,3,253336,DIE gg,OFF
356,4,253336,gg like,NOT
356,3,253336,bitches,OFF
358,0,310359,TRIGGER 150,OFF
358,3,310359,? sho tam,NOT
358,8,310359,_)_)_)_,NOT
358,3,310359,bivaet,NOT
358,0,310359,4etko,NOT
358,3,310359,<3,NOT
358,0,310359,4 ggwp a im feed,OFF
359,6,237789,MY,NOT
359,0,237789,ok  go mid 3t ahahahha pa badaboom,NOT
360,3,386949,?,NOT
360,9,386949,YO YO NIGGAS,OFF
360,7,386949,thats 5 out of 21,NOT
360,1,386949,What,NOT
360,7,386949,does it look like I meant to send dthat to you,NOT
360,2,386949,someones triggered,OFF
360,1,386949,I AGree,NOT
360,7,386949,Yeah you literally couldnt be worse and willow lost to you,OFF
360,4,386949,Damn. That's some ahte hate*,NOT
360,7,386949,I dont know why he globalled,NOT
360,1,386949,cause Of me,NOT
360,7,386949,~ya ur really good at pressing e monkaS,NOT
360,5,386949,cuz u alll i need,NOT
360,9,386949,axe might just be a bonobo,NOT
360,3,386949,what is this axe build?,NOT
360,9,386949,down syndrome 2,OFF
360,1,386949,D:D,NOT
360,6,386949,this is a no curier axe build,NOT
360,7,386949,You had the option to buy it?,NOT
360,6,386949,with a 'im mid because im divine ' mid,NOT
360,8,386949,what,NOT
360,6,386949,xd,NOT
360,0,386949,gg,NOT
360,4,386949,gg,NOT
360,2,386949,gg,NOT
361,0,156136,lol,NOT
361,2,156136,waw,NOT
361,5,156136,talk? k,NOT
361,0,156136,lol joker,NOT
361,5,156136,its ok joker xD,NOT
361,0,156136,thats my hero,NOT
361,5,156136,Win b4 talk,NOT
361,0,156136,u stole it from me,NOT
361,3,156136,Jebaited,NOT
361,0,156136,blame mid lol haha that ice wall,OFF
361,4,156136,wtf 3,NOT
361,9,156136,mad? gg,OFF
361,4,156136,gg,NOT
361,0,156136,talk invo?,NOT
361,2,156136,?,NOT
361,0,156136,win?,NOT
361,9,156136,haha,NOT
361,5,156136,1st time?,NOT
361,0,156136,NOOB MID EZ,OFF
361,5,156136,really?,NOT
361,0,156136,WANT 1v1?,NOT
361,9,156136,haha,NOT
361,0,156136,COME ADD ME FAST,NOT
361,3,156136,WOW,NOT
361,2,156136,|rubick?,NOT
361,7,156136,?,NOT
361,9,156136,wp,NOT
361,0,156136,HAHA JOKER .//.,NOT
361,5,156136,1st time?,NOT
361,2,156136,eez,OFF
362,3,387135,),NOT
362,5,387135,(,NOT
362,3,387135,))),NOT
362,2,387135,1-13 useless,OFF
362,8,387135,....,NOT
362,3,387135,gg wp ez,OFF
362,4,387135,:DDDDDD,NOT
363,6,122148,dont touch  my  rune,NOT
363,1,122148,lmao,NOT
363,4,122148,report qop,OFF
363,9,122148,+,NOT
363,8,122148,+ all,NOT
363,6,122148,this,NOT
363,8,122148,ff pls,OFF
363,4,122148,im going to report qop guys can you report sd for me ? report sf and sd pls guys trust me you don't want them in your team for your next games,OFF
363,5,122148,this qop and mag lol 2-19 ,NOT
363,6,122148,2-19..,NOT
363,5,122148,1-12,NOT
363,6,122148,what can i do,NOT
363,4,122148,report him pls guys,OFF
363,5,122148,2-20 2-13,NOT
363,4,122148,report sf and sd pls,OFF
363,8,122148,& ?,NOT
363,1,122148,gg wp,NOT
365,3,250747,AJAJAAJ,NOT
365,7,250747,ez,OFF
368,1,346510,gg,NOT
369,8,382357,sneaky bat,OFF
369,3,382357,what is your ping?,NOT
369,9,382357,148,NOT
369,3,382357,mine too,NOT
369,8,382357,VOLVO FIX,NOT
369,3,382357,"ei, ti kyda",NOT
369,8,382357,gg shit ping tho :D  end report  EarthSheiker feeder,OFF
370,6,69366,??? report shaker and winter pls,OFF
370,8,69366,WHOTOFOK ,NOT
370,6,69366,trolls,OFF
370,3,69366,why?,NOT
370,8,69366,MANO,NOT
370,5,69366,os caras tao trollando dms,NOT
370,4,69366,gg wp commend,NOT
371,8,211991,no dude,NOT
371,4,211991,no dude,NOT
371,9,211991,sf if u think good 1v1 me after game,NOT
371,2,211991,?,NOT
371,8,211991,whom u atiesd mage,NOT
371,4,211991,;),NOT
371,8,211991,bobo tangina mo bobo motheruyklcr no use,OFF
371,2,211991,pls GO DC,NOT
371,9,211991,i ain't dcing to someone whos not even half of my skills lmao,OFF
371,4,211991,lmao,NOT
371,2,211991,ok,NOT
371,4,211991,0-4 xD still talk,NOT
371,9,211991,cunt talk when u have feeding blood in ur team and passive supports sititng at bot isntead of helping mid shits,OFF
371,0,211991,Xd,NOT
371,2,211991,nani the fuck,NOT
371,0,211991,xD,NOT
371,5,211991,AI TEAM,OFF
371,2,211991,AI much better,OFF
371,5,211991,GO quit Blood AM Tangi na kasi,OFF
371,0,211991,T_T hook,NOT
371,5,211991,galing pamasko ng mga bata daming pamasko ng mga bata fury na am Tapos na laro,NOT
371,8,211991,no battle our carryt ahahahaha hjahahaha,NOT
371,0,211991,DOG PUDGE eZ 2K,OFF
371,8,211991,no nattle mage hahaha asshjole swhit arry,OFF
371,5,211991,end,OFF
371,4,211991,ez pudge Xaxaxa,OFF
371,8,211991,noob team report all my team including me 2 k mage founf on mars sen today,OFF
371,2,211991,finally fury hah ?,NOT
371,4,211991,Xaxaxax,NOT
371,5,211991,HAHA NEW ACC AM,OFF
371,8,211991,jahjahajaj see his skills ohh man,NOT
371,2,211991,ROFL,NOT
371,8,211991,i will leave earth today,NOT
371,2,211991,go to namek ROFL,NOT
371,8,211991,gaggaa,NOT
371,4,211991,Ez,OFF
371,2,211991,anti mage late? what did u say man?,NOT
371,8,211991,noob mahe anoo csrry guckj,OFF
371,4,211991,i will kill qop Ayt no dmg xdxdxdxd,OFF
371,2,211991,haha,NOT
371,8,211991,noob team,OFF
372,4,140581,ty come gg wp,NOT
372,5,140581,ahahahaha ok,NOT
372,4,140581,gj lich this noob aegis ez,OFF
372,6,140581,+,NOT
372,4,140581,for me all gj,NOT
372,3,140581,XD GG,NOT
372,4,140581,gg wp  pls qop and blood die,OFF
373,8,291946,glhf,NOT
373,1,291946,gl,NOT
373,2,291946,wew ofc,NOT
373,6,291946,ye rly? money over bitches,OFF
373,1,291946,space create ),NOT
373,4,291946,ez,OFF
373,1,291946,GG wp,NOT
373,8,291946,cent..,NOT
374,7,129418,nope,NOT
374,5,129418,ok,NOT
376,4,57331,GO TAXI SOOKA PL,NOT
376,3,57331,),NOT
379,8,323333,?,NOT
379,7,323333,GG,NOT
380,8,93581,........ only one of my ilusion will kill u,NOT
380,7,93581,gg,NOT
380,8,93581,Ez,OFF
380,6,93581,gg,NOT
381,4,168792,graphics problem,NOT
381,3,168792,fuck you biach,OFF
381,1,168792,XAXAXAXAXA,NOT
381,2,168792,xaxa gg,NOT
381,1,168792,gg wpo,NOT
381,5,168792,gg wp,NOT
381,0,168792,rr,NOT
382,7,29833,oh really want to kill me? since when u pro? lol this game need pause mmr,NOT
382,2,29833,shut up kid,OFF
382,7,29833,hoaam,NOT
382,9,29833,ez game noobs,OFF
382,7,29833,too ez,OFF
382,8,29833,win? how?,NOT
382,9,29833,noobs fucker split push more noob,OFF
383,3,317860,REPORT WD GG just report wd,OFF
383,6,317860,"0-5 mid, report 2-2 sup legit",OFF
383,3,317860,fuck off mother fucker that bitch mother eat all of rune i have bottle,OFF
383,8,317860,ff afk report aa report jungler wk,OFF
383,2,317860,my mid is 0-5,NOT
383,8,317860,ez  for u ez +25 dont cry stack 5 and push now,OFF
383,7,317860,sorry,NOT
383,2,317860,0-6 mid RUSSIAN WD FEEDING MIN 10 TYPICAL RUSTRASH,OFF
383,0,317860,will u report wd?,OFF
383,5,317860,SURE,NOT
383,0,317860,thx,NOT
383,8,317860,aa reproted for sure,OFF
383,9,317860,round 2 ?,NOT
383,4,317860,pls report wd  think next time could be in your team,OFF
383,3,317860,report wd son of a bitch,OFF
383,0,317860,u are so fucking lucky that we are 3v5,OFF
383,2,317860,this kunkka is 1k,NOT
383,9,317860,and wanna steal my mid lul,NOT
383,0,317860,w,NOT
383,2,317860,let wd abandon please,OFF
383,0,317860,y pls dont end,NOT
383,2,317860,please go back,NOT
383,0,317860,till this cancer is gon,OFF
383,2,317860,let him abandon please go farm,OFF
383,3,317860,REPORT WD,OFF
383,0,317860,u fucing tards why no w8 1 min fucking caner,OFF
384,3,235429,lc wp claddic classic noobs ??,OFF
384,9,235429,))) gg,NOT
384,3,235429,wp,NOT
384,5,235429,gg wp,NOT
384,2,235429,just give up,OFF
384,3,235429,lol,NOT
384,4,235429,nice game,NOT
384,2,235429,ez one,OFF
384,9,235429,yep,NOT
384,3,235429,enigma lol gg ez mid,OFF
386,6,333401,?,NOT
386,9,333401,mid ez dk noob,OFF
386,6,333401,ez,OFF
386,1,333401,gg,NOT
387,0,46107,usaless take lich why not take tide? why lich hard vs lycan,OFF
387,9,46107,:D,NOT
387,0,46107,pls finish usaless pick usaless pick i say take tide,OFF
387,8,46107,lovely,NOT
387,0,46107,usaless take jugger + lich LICH HARD AHAAHAHAH,OFF
387,8,46107,gz u spent 10000000 gold on sentries to kill me and  u lost ur rax  all of them,NOT
